"Qubit","T1 (us)","T2 (us)","판독 지정 오류","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID 오류","단일 큐비트 게이트 길이 (ns)","RX 오류","Z축 회전(rz) 오류","√x (sx) 오류","Pauli-X 오류","CZ 오류","게이트 길이 (ns)","RZZ 오류","MEASURE 오류","Operational"
"26","7.184360898437684","5.826908999601971","0.056640625","0.103515625","0.009765625","2584","0.0025515133204457546","36","0.0025515133204457546","0","0.0025515133204457546","0.0025515133204457546","25:0.014629822914973944;27:0.010670339939390594","25:68;27:68","25:0.014533560487948904;27:0.011020876504527627","0.056640625","Yes"
"27","119.74363292315472","145.85955186479615","0.00537109375","0.0087890625","0.001953125","2584","0.0003224192613935277","36","0.0003224192613935277","0","0.0003224192613935277","0.0003224192613935277","26:0.010670339939390594;28:0.0014763821397745513;17:0.0025093033349539717","26:68;28:68;17:68","26:0.011020876504527627;28:0.002155831749368592;17:0.0021089626294056585","0.00537109375","Yes"
"28","223.22912828329333","163.54258054719884","0.01513671875","0.02294921875","0.00732421875","2584","0.00028959438088373607","36","0.00028959438088373607","0","0.00028959438088373607","0.00028959438088373607","27:0.0014763821397745513;29:0.0031739370262985067","27:68;29:68","27:0.002155831749368592;29:0.003591982386204562","0.01513671875","Yes"
"29","76.15271742999751","93.55068826419769","0.021240234375","0.0263671875","0.01611328125","2584","0.00041319422776111127","36","0.00041319422776111127","0","0.00041319422776111127","0.00041319422776111127","38:0.005252225672628785;28:0.0031739370262985067;30:0.001877710052231335","38:68;28:68;30:68","38:0.003975446604894212;28:0.003591982386204562;30:0.003788819461020526","0.021240234375","Yes"
"30","260.7719964348043","61.22274240283851","0.012451171875","0.02001953125","0.0048828125","2584","0.00035655819627705465","36","0.00035655819627705465","0","0.00035655819627705465","0.00035655819627705465","31:0.002395169750720766;29:0.001877710052231335","31:68;29:68","31:0.002224633223862127;29:0.003788819461020526","0.012451171875","Yes"
"31","128.63776493315746","63.11075155720201","0.0263671875","0.02685546875","0.02587890625","2584","0.0002467801564301113","36","0.0002467801564301113","0","0.0002467801564301113","0.0002467801564301113","30:0.002395169750720766;32:0.0027594475167649346;18:0.0023366327759195282","30:68;32:68;18:68","30:0.002224633223862127;32:0.0018316448746593106;18:0.002145519880932617","0.0263671875","Yes"
"32","270.4151772103678","47.31296360550299","0.00830078125","0.01171875","0.0048828125","2584","0.0002733210962942655","36","0.0002733210962942655","0","0.0002733210962942655","0.0002733210962942655","31:0.0027594475167649346;33:0.0023325775075505872","31:68;33:68","31:0.0018316448746593106;33:0.0016537574171174296","0.00830078125","Yes"
"33","123.02382386360347","106.24306215543771","0.010986328125","0.017578125","0.00439453125","2584","0.00019699693543249187","36","0.00019699693543249187","0","0.00019699693543249187","0.00019699693543249187","39:0.0027240683612140826;32:0.0023325775075505872;34:0.0014793265456223559","39:68;32:68;34:68","39:0.0033611747257293323;32:0.0016537574171174296;34:0.0017287785175897075","0.010986328125","Yes"
"34","158.2785681850072","127.43988936213219","0.004150390625","0.0078125","0.00048828125","2584","0.0009026701136740312","36","0.0009026701136740312","0","0.0009026701136740312","0.0009026701136740312","33:0.0014793265456223559;35:0.0031265989634093327","33:68;35:68","33:0.0017287785175897075;35:0.0014845771012487186","0.004150390625","Yes"
"35","265.6111598988074","378.3208421732147","0.010498046875","0.009765625","0.01123046875","2584","0.00018875109632662663","36","0.00018875109632662663","0","0.00018875109632662663","0.00018875109632662663","19:0.007291347700937978;34:0.0031265989634093327","19:80;34:68","19:0.001534110237809555;34:0.0014845771012487186","0.010498046875","Yes"
"36","200.4945733013731","102.42667341998722","0.02001953125","0.03662109375","0.00341796875","2584","0.001417251558980175","36","0.001417251558980175","0","0.001417251558980175","0.001417251558980175","41:0.012540310168586283;21:0.001703289105491529","41:68;21:68","41:0.025707925783469865;21:0.009372229377177299","0.02001953125","Yes"
"37","183.12695794407054","31.12478526049854","0.01318359375","0.02001953125","0.00634765625","2584","0.0011821462725247422","36","0.0011821462725247422","0","0.0011821462725247422","0.0011821462725247422","45:0.0057450898511815784;25:0.006541879020215385","45:68;25:68","45:0.0044086033206848785;25:0.0041432095711261","0.01318359375","Yes"
"38","113.5978768408815","95.61545100641928","0.018310546875","0.03173828125","0.0048828125","2584","0.0012113754968181665","36","0.0012113754968181665","0","0.0012113754968181665","0.0012113754968181665","29:0.005252225672628785;49:0.005428565813773156","29:68;49:68","29:0.003975446604894212;49:0.003344743275080192","0.018310546875","Yes"
"39","129.1366872359317","119.89199879807792","0.02685546875","0.046875","0.0068359375","2584","0.0006253312970298819","36","0.0006253312970298819","0","0.0006253312970298819","0.0006253312970298819","53:0.002453675840208863;33:0.0027240683612140826","53:68;33:68","53:0.0029740075343194505;33:0.0033611747257293323","0.02685546875","Yes"
"40","98.74354843964227","30.718722265661903","0.06298828125","0.048828125","0.0771484375","2584","0.0002668863168123687","36","0.0002668863168123687","0","0.0002668863168123687","0.0002668863168123687","41:0.10981097962378232","41:68","41:0.07943643863483899","0.06298828125","Yes"
"41","212.36743428317305","36.06472595144957","0.021240234375","0.04150390625","0.0009765625","2584","0.00030523389277696447","36","0.00030523389277696447","0","0.00030523389277696447","0.00030523389277696447","40:0.10981097962378232;42:0.015357116629136303;36:0.012540310168586283","40:68;42:68;36:68","40:0.07943643863483899;42:0.002396283964401502;36:0.025707925783469865","0.021240234375","Yes"
"42","303.4345346830068","154.4991338188007","0.0078125","0.01123046875","0.00439453125","2584","0.00022736735860355982","36","0.00022736735860355982","0","0.00022736735860355982","0.00022736735860355982","41:0.015357116629136303;43:0.005876680662218914","41:68;43:68","41:0.002396283964401502;43:0.0033111455668769774","0.0078125","Yes"
"43","198.67373855259157","79.40551140073757","0.0087890625","0.01416015625","0.00341796875","2584","0.00035283074128797495","36","0.00035283074128797495","0","0.00035283074128797495","0.00035283074128797495","42:0.005876680662218914;56:0.0032095068576939723;44:0.002862701162896275","42:68;56:68;44:68","42:0.0033111455668769774;56:0.002933492019515843;44:0.0020117820017385157","0.0087890625","Yes"
"44","154.9647127275992","141.03308387632086","0.0078125","0.013671875","0.001953125","2584","0.00026227534418227656","36","0.00026227534418227656","0","0.00026227534418227656","0.00026227534418227656","45:0.001897816655117901;43:0.002862701162896275","45:68;43:68","45:0.002304135482150055;43:0.0020117820017385157","0.0078125","Yes"
"45","113.61911446322566","120.64290889809575","0.0078125","0.01416015625","0.00146484375","2584","0.000374536523295063","36","0.000374536523295063","0","0.000374536523295063","0.000374536523295063","44:0.001897816655117901;46:0.002025290430869464;37:0.0057450898511815784","44:68;46:68;37:68","44:0.002304135482150055;46:0.0022481252054174228;37:0.0044086033206848785","0.0078125","Yes"
"46","232.42864170185146","92.20763421260966","0.018798828125","0.03369140625","0.00390625","2584","0.00023886034879983228","36","0.00023886034879983228","0","0.00023886034879983228","0.00023886034879983228","45:0.002025290430869464;47:0.0011765633699825917","45:68;47:68","45:0.0022481252054174228;47:0.0017056225381073264","0.018798828125","Yes"
"47","138.3078165663388","68.41204564891022","0.008544921875","0.00830078125","0.0087890625","2584","0.00026098049385930177","36","0.00026098049385930177","0","0.00026098049385930177","0.00026098049385930177","48:0.010575506948151958;57:0.0021826628653885682;46:0.0011765633699825917","48:68;57:68;46:68","48:0.007481374872703478;57:0.0011574036414352118;46:0.0017056225381073264","0.008544921875","Yes"
"48","289.51670303776467","220.64352099376364","0.098876953125","0.1416015625","0.05615234375","2584","0.0024994886163514983","36","0.0024994886163514983","0","0.0024994886163514983","0.0024994886163514983","47:0.010575506948151958;49:0.009596236514552908","47:68;49:68","47:0.007481374872703478;49:0.006522061943988133","0.098876953125","Yes"
"49","280.7606149715785","193.45065827324177","0.009033203125","0.01318359375","0.0048828125","2584","0.0006478804409187131","36","0.0006478804409187131","0","0.0006478804409187131","0.0006478804409187131","48:0.009596236514552908;50:0.0023903311089251145;38:0.005428565813773156","48:68;50:68;38:68","48:0.006522061943988133;50:0.0026564438953187997;38:0.003344743275080192","0.009033203125","Yes"
"50","267.29871238794897","175.91826473451871","0.01806640625","0.03125","0.0048828125","2584","0.0003114967867952404","36","0.0003114967867952404","0","0.0003114967867952404","0.0003114967867952404","49:0.0023903311089251145;51:0.00163372875521553","49:68;51:68","49:0.0026564438953187997;51:0.0032013248135627503","0.01806640625","Yes"
"51","257.4801015719797","329.37456756978463","0.092529296875","0.14013671875","0.044921875","2584","0.00035743934893219247","36","0.00035743934893219247","0","0.00035743934893219247","0.00035743934893219247","50:0.00163372875521553;52:0.004807950326573801;58:0.001270840043172683","50:68;52:68;58:68","50:0.0032013248135627503;52:0.0038939167456119306;58:0.0031476064954329974","0.092529296875","Yes"
"52","130.2979268721444","85.59344976173753","0.00634765625","0.009765625","0.0029296875","2584","0.0005738345569982402","36","0.0005738345569982402","0","0.0005738345569982402","0.0005738345569982402","51:0.004807950326573801;53:0.0041733317593938","51:68;53:68","51:0.0038939167456119306;53:0.0019421501653822115","0.00634765625","Yes"
"53","246.0951853754569","178.09412146893376","0.005859375","0.00927734375","0.00244140625","2584","0.00025852607003250554","36","0.00025852607003250554","0","0.00025852607003250554","0.00025852607003250554","39:0.002453675840208863;52:0.0041733317593938;54:0.0012126546120923287","39:68;52:68;54:68","39:0.0029740075343194505;52:0.0019421501653822115;54:0.0016483674168209228","0.005859375","Yes"
"54","240.30179839454877","326.2968843942512","0.00537109375","0.00830078125","0.00244140625","2584","0.0001694615794585684","36","0.0001694615794585684","0","0.0001694615794585684","0.0001694615794585684","53:0.0012126546120923287;55:0.0028336498858939074","53:68;55:68","53:0.0016483674168209228;55:0.0018461509698022294","0.00537109375","Yes"
"55","202.43784956214034","66.87378712123561","0.0224609375","0.02392578125","0.02099609375","2584","0.00029721304707636614","36","0.00029721304707636614","0","0.00029721304707636614","0.00029721304707636614","59:0.0029983936803019973;54:0.0028336498858939074","59:68;54:68","59:0.0019340627138066113;54:0.0018461509698022294","0.0224609375","Yes"
"56","221.67178585726595","91.22137501070324","0.007080078125","0.01220703125","0.001953125","2584","0.0006617839215393917","36","0.0006617839215393917","0","0.0006617839215393917","0.0006617839215393917","63:0.0026778036636257163;43:0.0032095068576939723","63:68;43:68","63:0.0030786905271917575;43:0.002933492019515843","0.007080078125","Yes"
"57","234.18598358906294","206.95163174318648","0.012939453125","0.02001953125","0.005859375","2584","0.0002531386512580984","36","0.0002531386512580984","0","0.0002531386512580984","0.0002531386512580984","47:0.0021826628653885682;67:0.0021307209100377977","47:68;67:68","47:0.0011574036414352118;67:0.0018873200680706026","0.012939453125","Yes"
"58","231.76607039148772","231.02897955593485","0.028076171875","0.03466796875","0.021484375","2584","0.0002905257227352568","36","0.0002905257227352568","0","0.0002905257227352568","0.0002905257227352568","71:0.002470997432466232;51:0.001270840043172683","71:68;51:68","71:0.0027547207501773807;51:0.0031476064954329974","0.028076171875","Yes"
"59","175.6687815944438","169.87242753607146","0.01318359375","0.025390625","0.0009765625","2584","0.0002807035507028267","36","0.0002807035507028267","0","0.0002807035507028267","0.0002807035507028267","55:0.0029983936803019973;75:0.0017873854707463055","55:68;75:68","55:0.0019340627138066113;75:0.0016241242214116713","0.01318359375","Yes"
"60","100.35798039899844","92.83868765790932","0.0595703125","0.04296875","0.076171875","2584","0.000405189414528514","36","0.000405189414528514","0","0.000405189414528514","0.000405189414528514","61:0.008404787119767831","61:80","61:0.03463197770945717","0.0595703125","Yes"
"61","240.6130005791694","182.26439592881397","0.00830078125","0.01220703125","0.00439453125","2584","0.0002290716316219486","36","0.0002290716316219486","0","0.0002290716316219486","0.0002290716316219486","76:0.002129293622942119;60:0.008404787119767831;62:0.0020287218495758097","76:68;60:80;62:68","76:0.0023153232646717092;60:0.03463197770945717;62:0.0026732088018474875","0.00830078125","Yes"
"62","118.0835714761543","22.07451061989319","0.12353515625","0.228515625","0.0185546875","2584","0.0012210527820051978","36","0.0012210527820051978","0","0.0012210527820051978","0.0012210527820051978","61:0.0020287218495758097;63:0.0025441348168323275","61:68;63:68","61:0.0026732088018474875;63:0.0021286347991559262","0.12353515625","Yes"
"63","201.42308873795625","171.88352494604948","0.02099609375","0.02490234375","0.01708984375","2584","0.000226752832194928","36","0.000226752832194928","0","0.000226752832194928","0.000226752832194928","56:0.0026778036636257163;62:0.0025441348168323275;64:0.002432264713018051","56:68;62:68;64:68","56:0.0030786905271917575;62:0.0021286347991559262;64:0.0020446528485657256","0.02099609375","Yes"
"64","252.54303829861317","136.0705349790398","0.008056640625","0.01416015625","0.001953125","2584","0.0005215623952277449","36","0.0005215623952277449","0","0.0005215623952277449","0.0005215623952277449","65:0.0018791237320940068;63:0.002432264713018051","65:68;63:68","65:0.0016369437332137693;63:0.0020446528485657256","0.008056640625","Yes"
"65","168.01450248462567","73.4887759772818","0.020751953125","0.033203125","0.00830078125","2584","0.0002531886128137305","36","0.0002531886128137305","0","0.0002531886128137305","0.0002531886128137305","64:0.0018791237320940068;66:0.002320181700763979;77:0.0026168014749618496","64:68;66:68;77:68","64:0.0016369437332137693;66:0.001915978449669259;77:0.0017504122237904929","0.020751953125","Yes"
"66","140.26319311610348","90.59291045590378","0.00927734375","0.0185546875","0","2584","0.00032376339353314826","36","0.00032376339353314826","0","0.00032376339353314826","0.00032376339353314826","65:0.002320181700763979;67:0.0018251202230251673","65:68;67:68","65:0.001915978449669259;67:0.0015827686112964146","0.00927734375","Yes"
"67","195.87102484855046","61.14886981485684","0.2236328125","0.12548828125","0.32177734375","2584","0.0002198589214570228","36","0.0002198589214570228","0","0.0002198589214570228","0.0002198589214570228","68:0.00227223754300776;57:0.0021307209100377977;66:0.0018251202230251673","68:68;57:68;66:68","68:0.0043867753271377985;57:0.0018873200680706026;66:0.0015827686112964146","0.2236328125","Yes"
"68","125.67551019611325","30.62889775914966","0.01025390625","0.01953125","0.0009765625","2584","0.0005831558236402135","36","0.0005831558236402135","0","0.0005831558236402135","0.0005831558236402135","67:0.00227223754300776;69:0.00307536174945372","67:68;69:68","67:0.0043867753271377985;69:0.0032469718214552246","0.01025390625","Yes"
"69","90.15217924061804","14.055457618672294","0.02734375","0.03662109375","0.01806640625","2584","0.000210775069396262","36","0.000210775069396262","0","0.000210775069396262","0.000210775069396262","78:0.0022426716545645986;68:0.00307536174945372;70:0.0027882432873017338","78:68;68:68;70:80","78:0.0032823023412225927;68:0.0032469718214552246;70:0.0026581427447491812","0.02734375","Yes"
"70","165.74396122233424","22.835332404343735","0.011474609375","0.02001953125","0.0029296875","2584","0.00017612199553627446","36","0.00017612199553627446","0","0.00017612199553627446","0.00017612199553627446","69:0.0027882432873017338;71:0.002436773353776872","69:80;71:68","69:0.0026581427447491812;71:0.0020439109691823","0.011474609375","Yes"
"71","153.43832996157258","166.60787297747706","0.0048828125","0.00927734375","0.00048828125","2584","0.00041579371382391065","36","0.00041579371382391065","0","0.00041579371382391065","0.00041579371382391065","72:0.005241377090890592;58:0.002470997432466232;70:0.002436773353776872","72:68;58:68;70:68","72:0.0026787097353720146;58:0.0027547207501773807;70:0.0020439109691823","0.0048828125","Yes"
"72","142.88137891438421","41.16948085917881","0.13720703125","0.271484375","0.0029296875","2584","0.0008583607951504321","36","0.0008583607951504321","0","0.0008583607951504321","0.0008583607951504321","73:0.005672072129586425;71:0.005241377090890592","73:68;71:68","73:0.0036537616473970858;71:0.0026787097353720146","0.13720703125","Yes"
"73","106.0466299739739","80.04344792120142","0.013671875","0.025390625","0.001953125","2584","0.0005198628059826754","36","0.0005198628059826754","0","0.0005198628059826754","0.0005198628059826754","72:0.005672072129586425;74:0.003686365892779958;79:0.0032887632378625353","72:68;74:68;79:68","72:0.0036537616473970858;74:0.0025338792973750857;79:0.002067620137736731","0.013671875","Yes"
"74","131.30260695211368","12.666821930904796","0.011962890625","0.02099609375","0.0029296875","2584","0.0003406321518530106","36","0.0003406321518530106","0","0.0003406321518530106","0.0003406321518530106","73:0.003686365892779958;75:0.003510654909517047","73:68;75:68","73:0.0025338792973750857;75:0.0024653019286087763","0.011962890625","Yes"
"75","414.4232047149504","106.37963993443144","0.011962890625","0.01171875","0.01220703125","2584","0.0002206938875353034","36","0.0002206938875353034","0","0.0002206938875353034","0.0002206938875353034","59:0.0017873854707463055;74:0.003510654909517047","59:68;74:68","59:0.0016241242214116713;74:0.0024653019286087763","0.011962890625","Yes"
"76","126.47895881826038","37.98426678884176","0.0234375","0.02197265625","0.02490234375","2584","0.0003094323230061265","36","0.0003094323230061265","0","0.0003094323230061265","0.0003094323230061265","81:0.004317554638279791;61:0.002129293622942119","81:68;61:68","81:0.006858777907991637;61:0.0023153232646717092","0.0234375","Yes"
"77","89.91245146138769","121.72249491093794","0.006591796875","0.01220703125","0.0009765625","2584","0.0004078637364276906","36","0.0004078637364276906","0","0.0004078637364276906","0.0004078637364276906","85:0.0032562260252952113;65:0.0026168014749618496","85:68;65:68","85:0.0022998846438070653;65:0.0017504122237904929","0.006591796875","Yes"
"78","157.60988763554462","173.92992117983493","0.008056640625","0.013671875","0.00244140625","2584","0.000319741501958867","36","0.000319741501958867","0","0.000319741501958867","0.000319741501958867","69:0.0022426716545645986;89:0.0018136451689813593","69:68;89:68","69:0.0032823023412225927;89:0.002692993383877157","0.008056640625","Yes"
"79","74.33905618908713","35.33504165862312","0.08154296875","0.0849609375","0.078125","2584","0.0006842569209894472","36","0.0006842569209894472","0","0.0006842569209894472","0.0006842569209894472","93:0.0029813684701155974;73:0.0032887632378625353","93:68;73:68","93:0.002263341757072296;73:0.002067620137736731","0.08154296875","Yes"
"80","196.5337874788574","43.86209096131806","0.005615234375","0.009765625","0.00146484375","2584","0.00031034099735642866","36","0.00031034099735642866","0","0.00031034099735642866","0.00031034099735642866","81:0.00651978299806108","81:68","81:0.012097950109070998","0.005615234375","Yes"
"81","227.0184009498739","239.78177159404316","0.05322265625","0.09912109375","0.00732421875","2584","0.0006566875739793318","36","0.0006566875739793318","0","0.0006566875739793318","0.0006566875739793318","80:0.00651978299806108;82:0.10341840320139813;76:0.004317554638279791","80:68;82:68;76:68","80:0.012097950109070998;82:0.09144847675644305;76:0.006858777907991637","0.05322265625","Yes"
"82","5.707937675185867","6.440762177221647","0.2587890625","0.44189453125","0.07568359375","2584","","36","","0","","","81:0.10341840320139813","81:68;83:68","81:0.09144847675644305","0.2587890625","Yes"
"83","193.91131389712842","189.8836369490598","0.1025390625","0.09716796875","0.10791015625","2584","0.000306792674114951","36","0.000306792674114951","0","0.000306792674114951","0.000306792674114951","96:0.007474342288194491;84:0.0022697978985075085","96:68;82:68;84:68","96:0.005390756987139811;84:0.003265030291327936","0.1025390625","Yes"
"84","275.2549222591569","265.5957970499459","0.018798828125","0.03662109375","0.0009765625","2584","0.00037892695370526084","36","0.00037892695370526084","0","0.00037892695370526084","0.00037892695370526084","83:0.0022697978985075085;85:0.0034779287304442796","83:68;85:68","83:0.003265030291327936;85:0.0026323739739519125","0.018798828125","Yes"
"85","103.66939996303248","68.09208103553776","0.007080078125","0.0126953125","0.00146484375","2584","0.0002322418404534431","36","0.0002322418404534431","0","0.0002322418404534431","0.0002322418404534431","77:0.0032562260252952113;86:0.0038976780397146082;84:0.0034779287304442796","77:68;86:68;84:68","77:0.0022998846438070653;86:0.009116361902521186;84:0.0026323739739519125","0.007080078125","Yes"
